event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:error-radius,argos:gdop,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:orientation,argos:pass-duration,argos:sat-id,argos:semi-major,argos:semi-minor,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,argos:valid-location-algorithm,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
16819867494,true,2017-02-17 22:00:00.000,8.48796,38.86171,,,-131.0,4.016772824E8,4034.0,11408,"0",38.86171,38.86171,"B",8.48796,8.48796,1,0,3,109.0,0.0,"NP",8198.0,1985.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867495,true,2017-02-17 22:00:00.000,8.5699,38.82244,,,-127.0,4.016772772E8,5335.0,15090,"8",38.82244,38.82244,"B",8.5699,8.5699,1,0,3,108.0,0.0,"NK",13627.0,2088.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867496,true,2017-02-17 22:00:00.000,8.58516,38.81079,,,-125.0,4.01677281E8,5262.0,14881,"8",38.81079,38.81079,"B",8.58516,8.58516,1,0,3,105.0,0.0,"MA",13257.0,2088.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867497,true,2017-02-17 22:00:00.000,8.7719,38.71816,,,-128.0,4.016772684E8,914.0,1725,"58",38.71816,38.71816,"1",8.7719,8.7719,4,0,3,97.0,244.0,"NK",7280.0,114.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867498,true,2017-02-17 22:00:00.000,8.72345,38.7808,,,-128.0,4.016772741E8,5735.0,16221,"8",38.7808,38.7808,"B",8.72345,8.72345,1,0,3,112.0,0.0,"SR",12566.0,2617.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867499,true,2017-02-17 22:00:00.000,8.81653,38.68976,,,-135.0,4.0167727E8,2453.0,2356,"58",38.68976,38.68976,"0",8.81653,8.81653,4,0,3,23.0,148.0,"SR",6618.0,909.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867500,true,2017-02-18 22:00:00.000,8.85711,38.62286,,,-127.0,4.01677278E8,2328.0,3879,"8",38.62286,38.62286,"B",8.85711,8.85711,2,0,3,154.0,195.0,"SR",29965.0,180.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867501,true,2017-02-18 22:00:00.000,8.85336,38.63081,,,-127.0,4.016772739E8,1912.0,3679,"8",38.63081,38.63081,"B",8.85336,8.85336,1,0,3,146.0,0.0,"NK",2436.0,1500.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867502,true,2017-02-19 22:00:00.000,9.32622,38.37434,,,-131.0,4.01677279E8,2852.0,8064,"0",38.37434,38.37434,"B",9.32622,9.32622,2,0,3,114.0,105.0,"NN",27252.0,298.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867503,true,2017-02-19 22:00:00.000,9.31146,38.37858,,,-126.0,4.016772714E8,1063.0,2992,"7",38.37858,38.37858,"B",9.31146,9.31146,2,0,3,58.0,112.0,"MA",3534.0,319.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867504,true,2017-02-20 22:00:00.000,9.51701,38.26916,,,-130.0,4.016772869E8,3132.0,8853,"8",38.26916,38.26916,"B",9.51701,9.51701,1,0,3,77.0,0.0,"SR",4087.0,2400.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867505,true,2017-02-20 22:00:00.000,9.56328,38.22987,,,-133.0,4.016772852E8,4412.0,12477,"8",38.22987,38.22987,"B",9.56328,9.56328,1,0,3,87.0,0.0,"NP",9053.0,2150.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867506,true,2017-02-20 22:00:00.000,9.67885,38.16726,,,-130.0,4.016772696E8,394.0,1075,"68",38.16726,38.16726,"2",9.67885,9.67885,4,0,3,167.0,293.0,"NN",1099.0,141.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867507,true,2017-02-20 22:00:00.000,9.69431,38.17191,,,-121.0,4.016772689E8,2214.0,2433,"58",38.17191,38.17191,"0",9.69431,9.69431,4,0,3,73.0,138.0,"MA",10327.0,474.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867508,true,2017-02-21 22:00:00.000,9.71213,38.15413,,,-126.0,4.01677263E8,1788.0,3422,"8",38.15413,38.15413,"B",9.71213,9.71213,2,0,2,134.0,49.0,"SR",9393.0,340.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867509,true,2017-02-21 22:00:00.000,9.7328,38.14446,,,-123.0,4.016772723E8,401.0,463,"58",38.14446,38.14446,"2",9.7328,9.7328,4,0,3,55.0,252.0,"NK",680.0,236.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867510,true,2017-02-21 22:00:00.000,9.76516,38.13342,,,-133.0,4.016772734E8,2700.0,4565,"8",38.13342,38.13342,"B",9.76516,9.76516,1,0,3,86.0,0.0,"MB",4053.0,1799.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867511,true,2017-02-21 22:00:00.000,9.7687,38.12765,,,-122.0,4.016772741E8,302.0,742,"8",38.12765,38.12765,"A",9.7687,9.7687,3,0,3,125.0,302.0,"MA",1109.0,82.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867512,true,2017-02-21 22:00:00.000,9.79094,38.09592,,,-126.0,4.016772714E8,172.0,349,"8",38.09592,38.09592,"A",9.79094,9.79094,3,0,3,64.0,220.0,"NP",399.0,73.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867513,true,2017-02-21 22:00:00.000,9.85026,38.0561,,,-135.0,4.016772643E8,2231.0,6303,"8",38.0561,38.0561,"B",9.85026,9.85026,1,0,3,100.0,0.0,"NK",2888.0,1722.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867514,true,2017-02-21 22:00:00.000,9.82236,38.02427,,,-118.0,4.016772711E8,1469.0,2414,"58",38.02427,38.02427,"1",9.82236,9.82236,5,1,3,84.0,183.0,"MA",28156.0,76.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867515,true,2017-02-21 22:00:00.000,9.84442,38.00879,,,-128.0,4.016772711E8,1097.0,2773,"8",38.00879,38.00879,"A",9.84442,9.84442,3,0,3,98.0,246.0,"MA",12140.0,99.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867516,true,2017-02-21 22:00:00.000,9.84442,38.00879,,,-128.0,4.016772711E8,1097.0,2773,"8",38.00879,38.00879,"A",9.84442,9.84442,3,0,3,98.0,246.0,"MA",12140.0,99.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867517,true,2017-02-22 22:00:00.000,9.94335,37.92098,,,-129.0,4.016772756E8,2136.0,6036,"58",37.92098,37.92098,"0",9.94335,9.94335,4,0,3,121.0,146.0,"NN",20436.0,223.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867518,true,2017-02-22 22:00:00.000,9.93583,37.91679,,,-135.0,4.01677276E8,4551.0,12870,"8",37.91679,37.91679,"B",9.93583,9.93583,1,0,3,121.0,0.0,"NN",23431.0,883.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867519,true,2017-02-22 22:00:00.000,9.94112,37.91034,,,-125.0,4.01677274E8,4319.0,12215,"8",37.91034,37.91034,"B",9.94112,9.94112,2,0,3,117.0,48.0,"MA",38334.0,486.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867520,true,2017-02-22 22:00:00.000,9.98146,37.89445,,,-129.0,4.016772702E8,2766.0,2978,"50",37.89445,37.89445,"0",9.98146,9.98146,4,0,3,71.0,185.0,"MB",56221.0,136.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867521,true,2017-02-23 22:00:00.000,10.02073,37.91659,,,-125.0,4.016772741E8,409.0,925,"58",37.91659,37.91659,"2",10.02073,10.02073,5,0,3,166.0,228.0,"NK",1094.0,152.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867522,true,2017-02-23 22:00:00.000,10.03339,37.90659,,,-131.0,4.016772691E8,1442.0,4067,"8",37.90659,37.90659,"B",10.03339,10.03339,1,0,3,92.0,0.0,"NK",1751.0,1186.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867523,true,2017-02-23 22:00:00.000,10.04329,37.91027,,,-122.0,4.016772616E8,1245.0,3509,"8",37.91027,37.91027,"B",10.04329,10.04329,2,0,3,136.0,44.0,"MA",3624.0,427.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867524,true,2017-02-24 22:00:00.000,10.20728,37.9497,,,-124.0,4.016772703E8,545.0,320,"50",37.9497,37.9497,"1",10.20728,10.20728,6,0,3,45.0,284.0,"SR",1383.0,214.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867525,true,2017-02-24 22:00:00.000,10.20048,37.95126,,,-132.0,4.016772709E8,2629.0,2086,"8",37.95126,37.95126,"A",10.20048,10.20048,3,0,3,51.0,95.0,"NP",4785.0,1443.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867526,true,2017-02-24 22:00:00.000,10.20611,37.94804,,,-127.0,4.016772736E8,5237.0,4700,"8",37.94804,37.94804,"B",10.20611,10.20611,1,0,3,74.0,0.0,"NN",6848.0,4004.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867527,true,2017-02-24 22:00:00.000,10.20775,37.94707,,,-132.0,4.01677275E8,4706.0,5973,"8",37.94707,37.94707,"B",10.20775,10.20775,1,0,3,74.0,0.0,"MB",5877.0,3768.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867528,true,2017-02-24 22:00:00.000,10.20563,37.95555,,,-131.0,4.016772677E8,4130.0,6418,"8",37.95555,37.95555,"B",10.20563,10.20563,1,0,3,74.0,0.0,"MB",6491.0,2627.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867529,true,2017-02-25 22:00:00.000,10.26343,38.14894,,,-130.0,4.016772724E8,5477.0,3149,"50",38.14894,38.14894,"0",10.26343,10.26343,5,0,3,65.0,244.0,"NP",77224.0,388.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867530,true,2017-02-25 22:00:00.000,10.28142,38.14237,,,-125.0,4.016772708E8,336.0,291,"8",38.14237,38.14237,"A",10.28142,10.28142,3,0,3,99.0,456.0,"NN",609.0,184.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867531,true,2017-02-25 22:00:00.000,10.29997,38.13933,,,-131.0,4.016772701E8,204.0,492,"8",38.13933,38.13933,"A",10.29997,10.29997,3,0,3,105.0,241.0,"MB",653.0,63.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867532,true,2017-02-26 22:00:00.000,10.33751,38.19624,,,-122.0,4.016772723E8,133.0,204,"50",38.19624,38.19624,"3",10.33751,10.33751,9,0,3,91.0,574.0,"MA",170.0,104.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867533,true,2017-02-26 22:00:00.000,10.39594,38.18143,,,-127.0,4.016772696E8,215.0,534,"8",38.18143,38.18143,"A",10.39594,10.39594,3,0,3,79.0,253.0,"SR",747.0,61.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867534,true,2017-02-27 22:00:00.000,10.46639,38.19054,,,-136.0,4.016772742E8,3327.0,9407,"8",38.19054,38.19054,"B",10.46639,10.46639,1,0,3,108.0,0.0,"SR",4319.0,2562.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867535,true,2017-02-27 22:00:00.000,10.45263,38.24351,,,-126.0,4.016772733E8,2197.0,6210,"8",38.24351,38.24351,"A",10.45263,10.45263,3,0,3,97.0,301.0,"MB",114087.0,42.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867536,true,2017-02-28 22:00:00.000,10.56998,38.2014,,,-129.0,4.016772603E8,2349.0,6131,"0",38.2014,38.2014,"B",10.56998,10.56998,2,0,2,87.0,53.0,"NN",61322.0,90.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867537,true,2017-02-28 22:00:00.000,10.59057,38.18695,,,-121.0,4.016772735E8,1556.0,4390,"8",38.18695,38.18695,"A",10.59057,10.59057,3,0,3,93.0,101.0,"MA",25994.0,93.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867538,true,2017-02-28 22:00:00.000,10.67399,38.20206,,,-119.0,4.016772723E8,464.0,1277,"8",38.20206,38.20206,"A",10.67399,10.67399,3,1,3,75.0,296.0,"MA",4251.0,50.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867539,true,2017-03-01 22:00:00.000,10.74957,38.18041,,,-124.0,4.016772716E8,225.0,220,"58",38.18041,38.18041,"3",10.74957,10.74957,5,0,3,96.0,580.0,"NK",319.0,158.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867540,true,2017-03-01 22:00:00.000,10.75432,38.18294,,,-130.0,4.016772711E8,917.0,2576,"8",38.18294,38.18294,"B",10.75432,10.75432,1,0,3,91.0,0.0,"NN",1155.0,726.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867541,true,2017-03-01 22:00:00.000,10.75152,38.18268,,,-128.0,4.016772714E8,5757.0,8954,"0",38.18268,38.18268,"B",10.75152,10.75152,1,0,3,78.0,0.0,"NK",11749.0,2820.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867542,true,2017-03-01 22:00:00.000,10.80549,38.18944,,,-127.0,4.016772711E8,7344.0,12759,"8",38.18944,38.18944,"B",10.80549,10.80549,1,0,3,78.0,0.0,"MA",22330.0,2415.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867543,true,2017-03-01 22:00:00.000,10.83248,38.19176,,,-120.0,4.016772659E8,3757.0,10625,"8",38.19176,38.19176,"B",10.83248,10.83248,2,0,3,68.0,68.0,"MA",90898.0,155.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867544,true,2017-03-01 22:00:00.000,10.83248,38.19176,,,-120.0,4.016772659E8,3757.0,10625,"8",38.19176,38.19176,"B",10.83248,10.83248,2,0,3,68.0,68.0,"MA",90898.0,155.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867545,true,2017-03-01 22:00:00.000,10.84108,38.1916,,,-132.0,4.016772673E8,3891.0,11003,"8",38.1916,38.1916,"B",10.84108,10.84108,1,0,3,68.0,0.0,"MB",24331.0,622.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867546,true,2017-03-01 22:00:00.000,10.84108,38.1916,,,-132.0,4.016772673E8,3891.0,11003,"8",38.1916,38.1916,"B",10.84108,10.84108,1,0,3,68.0,0.0,"MB",24331.0,622.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867547,true,2017-03-02 22:00:00.000,10.83937,38.1926,,,-135.0,4.016772634E8,4895.0,13845,"8",38.1926,38.1926,"B",10.83937,10.83937,1,0,3,71.0,0.0,"NN",10948.0,2188.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867548,true,2017-03-02 22:00:00.000,10.90479,38.25544,,,-120.0,4.016772738E8,179.0,400,"58",38.25544,38.25544,"3",10.90479,10.90479,8,0,3,79.0,483.0,"MA",571.0,55.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867549,true,2017-03-02 22:00:00.000,11.02811,38.31077,,,-122.0,4.016772733E8,3339.0,7480,"8",38.31077,38.31077,"B",11.02811,11.02811,2,0,3,75.0,61.0,"MA",12554.0,887.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867550,true,2017-03-03 22:00:00.000,11.0601,38.33182,,,-126.0,4.016772735E8,191.0,457,"0",38.33182,38.33182,"B",11.0601,11.0601,1,0,3,67.0,0.0,"SR",548.0,66.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867551,true,2017-03-03 22:00:00.000,11.05998,38.33196,,,-127.0,4.016772712E8,191.0,457,"68",38.33196,38.33196,"3",11.05998,11.05998,4,0,2,67.0,302.0,"NN",582.0,62.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867552,true,2017-03-03 22:00:00.000,11.15136,38.32064,,,-123.0,4.016772725E8,440.0,378,"58",38.32064,38.32064,"2",11.15136,11.15136,6,0,3,135.0,380.0,"MA",1037.0,186.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867553,true,2017-03-04 22:00:00.000,11.4264,38.25116,,,-128.0,4.016772738E8,695.0,1374,"50",38.25116,38.25116,"1",11.4264,11.4264,4,0,3,85.0,199.0,"NN",4753.0,101.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867554,true,2017-03-04 22:00:00.000,11.59312,38.2106,,,-131.0,4.016772862E8,3189.0,9015,"0",38.2106,38.2106,"B",11.59312,11.59312,1,0,3,92.0,0.0,"SR",7318.0,1389.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867555,true,2017-03-04 22:00:00.000,11.68644,38.18102,,,-129.0,4.016772691E8,4982.0,14090,"8",38.18102,38.18102,"B",11.68644,11.68644,1,0,3,80.0,0.0,"MB",39950.0,621.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867556,true,2017-03-04 22:00:00.000,11.71366,38.17477,,,-129.0,4.01677268E8,2523.0,7130,"8",38.17477,38.17477,"B",11.71366,11.71366,1,0,3,76.0,0.0,"MA",7212.0,882.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867557,true,2017-03-05 22:00:00.000,11.80652,38.18289,,,-128.0,4.016772856E8,2134.0,6030,"8",38.18289,38.18289,"B",11.80652,11.80652,2,0,3,114.0,68.0,"NN",19004.0,239.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867558,true,2017-03-07 22:00:00.000,11.96566,38.28426,,,-129.0,4.016772705E8,1439.0,2777,"50",38.28426,38.28426,"1",11.96566,11.96566,4,0,3,68.0,195.0,"SR",22916.0,90.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867559,true,2017-03-07 22:00:00.000,12.0269,38.30674,,,-128.0,4.016772745E8,1280.0,3385,"8",38.30674,38.30674,"B",12.0269,12.0269,2,0,3,94.0,65.0,"NN",5677.0,288.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867560,true,2017-03-07 22:00:00.000,11.91978,38.39898,,,-125.0,4.016772734E8,3666.0,2814,"50",38.39898,38.39898,"0",11.91978,11.91978,4,0,2,79.0,244.0,"MA",154661.0,86.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867561,true,2017-03-07 22:00:00.000,11.91978,38.39898,,,-125.0,4.016772734E8,3666.0,2814,"50",38.39898,38.39898,"0",11.91978,11.91978,4,0,2,79.0,244.0,"MA",154661.0,86.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819867562,true,2017-03-08 22:00:00.000,11.90257,38.36835,,,-130.0,4.016772803E8,7191.0,7753,"8",38.36835,38.36835,"B",11.90257,11.90257,1,0,2,103.0,0.0,"NN",21028.0,2458.0,,,,,,"argos-doppler-shift","Caretta caretta","162338","245","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
