REF,PTT,CNT,DE_DATE,TIME,SURF_DUR,DIVE_DUR,MAX_DEP,D1,D2,D3,D4,D5,T1,T2,T3,T4,T5,N_DEPTHS,N_SPEEDS,DEPTH_STR,PROPN_STR,GRP_NUMBER,DS_DATE,START_LAT,START_LON,LAT,LON
ct146-798-18,165766,3,8/20/18,15:52:48,8,1200,110,47.5,90,85,110,100,6.3,19,26.9,49.2,80.9,5,,"  47.5,  90.0,  85.0, 110.0, 100.0"," 6.3,19.0,26.9,49.2,80.9",28,08/20/2018,39.20147785,13.68360031,39.20199616,13.68664995
ct146-798-18,165766,2,8/20/18,17:19:20,290,960,110,77.5,110,90,75,28,17.4,41.2,61.9,68.2,77.7,5,,"  77.5, 110.0,  90.0,  75.0,  28.0","17.4,41.2,61.9,68.2,77.7",31,08/20/2018,39.20382405,13.69740502,39.2042387,13.69984474
ct146-798-18,165766,2,8/20/18,17:48:16,282,960,80,67.5,80,70,60,22,15.8,38,42.8,74.6,84.1,5,,"  67.5,  80.0,  70.0,  60.0,  22.0","15.8,38.0,42.8,74.6,84.1",32,08/20/2018,39.20457387,13.70181684,39.20498851,13.70425655
ct146-798-18,165766,2,8/20/18,18:20:12,282,1440,40,40,28,35,20,28,7.9,28.5,44.4,57.1,65,5,,"  40.0,  28.0,  35.0,  20.0,  28.0"," 7.9,28.5,44.4,57.1,65.0",33,08/20/2018,39.20519411,13.70546624,39.20581607,13.70912581
ct146-798-18,165766,2,8/20/18,22:18:12,290,240,7,6,7,4,4,4,4.7,9.5,36.5,47.6,79.3,5,,"   6.0,   7.0,   4.0,   4.0,   4.0"," 4.7, 9.5,36.5,47.6,79.3",34,08/20/2018,39.19700357,13.70093743,39.19679571,13.70062871
ct146-798-18,165766,1,8/20/18,23:30:40,290,600,7,6,7,4,5,4,1.5,4.7,15.8,46,53.9,5,,"   6.0,   7.0,   4.0,   5.0,   4.0"," 1.5, 4.7,15.8,46.0,53.9",38,08/20/2018,39.19354954,13.69580756,39.19302988,13.69503576
ct146-798-18,165766,1,8/21/18,4:42:24,282,540,13,11,13,9,11,8,3.1,4.7,17.4,30.1,85.7,5,,"  11.0,  13.0,   9.0,  11.0,   8.0"," 3.1, 4.7,17.4,30.1,85.7",42,08/21/2018,39.17729795,13.67167095,39.17683025,13.67097634
ct146-798-18,165766,3,8/21/18,19:04:32,298,1320,24,16,24,12,17,14,1.5,4.7,31.7,36.5,88.8,5,,"  16.0,  24.0,  12.0,  17.0,  14.0"," 1.5, 4.7,31.7,36.5,88.8",61,08/21/2018,39.13915029,13.52074701,39.14012278,13.51675475
ct146-798-18,165766,1,8/22/18,5:41:36,298,840,90,18,70,90,24,22,1.5,22.2,50.7,73,82.5,5,,"  18.0,  70.0,  90.0,  24.0,  22.0"," 1.5,22.2,50.7,73.0,82.5",6,08/22/2018,39.18784873,13.46302682,39.18940081,13.46180702
ct146-798-18,165766,6,8/22/18,6:16:10,218,1200,85,47.5,85,70,32.5,32.5,7.9,30.1,68.2,77.7,90.4,5,,"  47.5,  85.0,  70.0,  32.5,  32.5"," 7.9,30.1,68.2,77.7,90.4",7,08/22/2018,39.19101571,13.46053785,39.19323297,13.45879529
ct146-798-18,165766,6,8/22/18,6:37:48,298,1080,80,55,80,80,57.5,65,9.5,23.8,38,53.9,57.1,5,,"  55.0,  80.0,  80.0,  57.5,  65.0"," 9.5,23.8,38.0,53.9,57.1",7,08/22/2018,39.19363577,13.45847872,39.19563131,13.45691041
ct146-798-18,165766,3,8/22/18,7:09:04,290,1200,85,72.5,57.5,80,85,26,12.6,20.6,38,73,87.3,5,,"  72.5,  57.5,  80.0,  85.0,  26.0","12.6,20.6,38.0,73.0,87.3",8,08/22/2018,39.19688036,13.45592877,39.19909762,13.4541862
ct146-798-18,165766,8,8/22/18,7:42:00,24,1200,95,62.5,95,75,20,26,7.9,20.6,50.7,63.4,79.3,5,,"  62.5,  95.0,  75.0,  20.0,  26.0"," 7.9,20.6,50.7,63.4,79.3",9,08/22/2018,39.19628367,13.45588627,39.19046096,13.45949436
ct146-798-18,165766,7,8/22/18,8:21:48,16,1080,100,85,100,90,30,30,31.7,61.9,66.6,79.3,85.7,5,,"  85.0, 100.0,  90.0,  30.0,  30.0","31.7,61.9,66.6,79.3,85.7",10,08/22/2018,39.19912803,13.44870382,39.19925915,13.44667898
ct146-798-18,165766,5,8/22/18,9:19:36,298,960,95,60,80,95,85,28,12.6,23.8,66.6,74.6,87.3,5,,"  60.0,  80.0,  95.0,  85.0,  28.0","12.6,23.8,66.6,74.6,87.3",11,08/22/2018,39.19956364,13.44197685,39.1996802,13.440177
ct146-798-18,165766,8,8/22/18,10:21:18,258,960,100,80,100,90,70,30,19,39.6,68.2,74.6,82.5,5,,"  80.0, 100.0,  90.0,  70.0,  30.0","19.0,39.6,68.2,74.6,82.5",12,08/22/2018,39.2000131,13.43503616,39.20012965,13.4332363
ct146-798-18,165766,8,8/22/18,10:39:36,290,840,95,22,80,95,72.5,22,3.1,25.3,47.6,63.4,76.1,5,,"  22.0,  80.0,  95.0,  72.5,  22.0"," 3.1,25.3,47.6,63.4,76.1",12,08/22/2018,39.20016097,13.43275259,39.20026295,13.43117771
ct146-798-18,165766,8,8/22/18,11:10:28,290,720,110,26,32.5,77.5,75,110,4.7,11.1,28.5,34.9,57.1,5,,"  26.0,  32.5,  77.5,  75.0, 110.0"," 4.7,11.1,28.5,34.9,57.1",13,08/22/2018,39.20040039,13.42905538,39.2004878,13.42770549
ct146-798-18,165766,3,8/22/18,16:32:42,162,840,100,45,45,85,100,85,9.5,12.6,26.9,46,79.3,5,,"  45.0,  45.0,  85.0, 100.0,  85.0"," 9.5,12.6,26.9,46.0,79.3",14,08/22/2018,39.19851747,13.39849012,39.19400258,13.40289286
ct146-798-18,165766,3,8/22/18,16:51:24,226,960,100,50,70,100,77.5,28,6.3,14.2,42.8,76.1,87.3,5,,"  50.0,  70.0, 100.0,  77.5,  28.0"," 6.3,14.2,42.8,76.1,87.3",14,08/22/2018,39.19313185,13.40374196,39.18797198,13.40877366
ct146-798-18,165766,1,8/22/18,18:46:36,298,1680,26,22,26,18,24,17,1.5,6.3,15.8,25.3,84.1,5,,"  22.0,  26.0,  18.0,  24.0,  17.0"," 1.5, 6.3,15.8,25.3,84.1",17,08/22/2018,39.20428359,13.39476775,39.21024748,13.38989972
ct146-798-18,165766,7,8/22/18,20:41:08,290,1080,19,15,19,14,12,10,1.5,7.9,28.5,92,96.8,5,,"  15.0,  19.0,  14.0,  12.0,  10.0"," 1.5, 7.9,28.5,92.0,96.8",20,08/22/2018,39.23080872,13.3731166,39.23464265,13.36998715
ct146-798-18,165766,7,8/23/18,1:27:12,290,840,15,12,15,12,11,8,1.5,4.7,14.2,76.1,93.6,5,,"  12.0,  15.0,  12.0,  11.0,   8.0"," 1.5, 4.7,14.2,76.1,93.6",21,08/23/2018,39.25326408,13.38084779,39.25371323,13.38215952
ct146-798-18,165766,2,8/23/18,4:48:56,298,840,62.5,47.5,62.5,28,18,14,12.6,20.6,36.5,44.4,90.4,5,,"  47.5,  62.5,  28.0,  18.0,  14.0","12.6,20.6,36.5,44.4,90.4",25,08/23/2018,39.25528047,13.38922005,39.25506389,13.38895858
ct146-798-18,165766,2,8/23/18,6:03:04,24,1080,62.5,22,30,62.5,30,28,1.5,3.1,22.2,42.8,80.9,5,,"  22.0,  30.0,  62.5,  30.0,  28.0"," 1.5, 3.1,22.2,42.8,80.9",27,08/23/2018,39.25419551,13.38791023,39.25391705,13.38757406
ct146-798-18,165766,2,8/23/18,6:39:32,290,1080,65,35,50,65,30,35,6.3,14.2,44.4,58.7,74.6,5,,"  35.0,  50.0,  65.0,  30.0,  35.0"," 6.3,14.2,44.4,58.7,74.6",28,08/23/2018,39.25363138,13.38722918,39.25335292,13.38689301
ct146-798-18,165766,4,8/23/18,7:27:44,274,960,85,42.5,62.5,85,75,26,7.9,17.4,58.7,76.1,87.3,5,,"  42.5,  62.5,  85.0,  75.0,  26.0"," 7.9,17.4,58.7,76.1,87.3",29,08/23/2018,39.25254202,13.38658108,39.24720541,13.39099189
ct146-798-18,165766,2,8/23/18,9:02:42,186,720,100,50,85,100,90,22,14.2,31.7,60.3,68.2,85.7,5,,"  50.0,  85.0, 100.0,  90.0,  22.0","14.2,31.7,60.3,68.2,85.7",30,08/23/2018,39.24438007,13.3886682,39.24447237,13.38782414
ct146-798-18,165766,2,8/23/18,9:17:48,12,720,120,70,100,120,100,30,23.8,39.6,63.4,73,90.4,5,,"  70.0, 100.0, 120.0, 100.0,  30.0","23.8,39.6,63.4,73.0,90.4",30,08/23/2018,39.24449621,13.3876061,39.24458851,13.38676204
ct146-798-18,165766,3,8/23/18,9:40:48,24,960,120,100,120,110,110,22,22.2,41.2,47.6,58.7,77.7,5,," 100.0, 120.0, 110.0, 110.0,  22.0","22.2,41.2,47.6,58.7,77.7",31,08/23/2018,39.24464235,13.38626967,39.24476541,13.38514426
ct146-798-18,165766,2,8/23/18,10:28:00,282,840,14,13,14,11,9,8,1.5,4.7,9.5,85.7,92,5,,"  13.0,  14.0,  11.0,   9.0,   8.0"," 1.5, 4.7, 9.5,85.7,92.0",32,08/23/2018,39.24502077,13.38280903,39.24512845,13.38182429
ct146-798-18,165766,2,8/23/18,13:24:36,282,840,110,90,110,90,52.5,24,23.8,50.7,61.9,71.4,79.3,5,,"  90.0, 110.0,  90.0,  52.5,  24.0","23.8,50.7,61.9,71.4,79.3",36,08/23/2018,39.24637908,13.37038729,39.24648676,13.36940256
ct146-798-18,165766,2,8/23/18,15:02:30,258,960,100,80,95,90,100,52.5,19,31.7,44.4,60.3,84.1,5,,"  80.0,  95.0,  90.0, 100.0,  52.5","19.0,31.7,44.4,60.3,84.1",37,08/23/2018,39.2471167,13.36364185,39.24723976,13.36251644
ct146-798-18,165766,8,9/9/18,6:38:36,20,840,60,45,55,47.5,60,50,7.9,14.2,22.2,33.3,65,5,,"  45.0,  55.0,  47.5,  60.0,  50.0"," 7.9,14.2,22.2,33.3,65.0",52,09/09/2018,39.46976039,13.39825984,39.46986162,13.399864
ct146-798-18,165766,5,9/9/18,7:07:00,290,960,80,50,80,72.5,62.5,20,9.5,33.3,58.7,69.8,85.7,5,,"  50.0,  80.0,  72.5,  62.5,  20.0"," 9.5,33.3,58.7,69.8,85.7",53,09/09/2018,39.46995127,13.40128482,39.47006696,13.40311815
ct146-798-18,165766,5,9/9/18,7:32:48,298,840,80,32.5,52.5,80,77.5,26,6.3,12.6,34.9,57.1,76.1,5,,"  32.5,  52.5,  80.0,  77.5,  26.0"," 6.3,12.6,34.9,57.1,76.1",54,09/09/2018,39.47015227,13.40447023,39.4702535,13.40607439
ct146-798-18,165766,11,9/9/18,15:24:16,12,840,110,85,110,95,95,24,23.8,42.8,47.6,52.3,71.4,5,,"  85.0, 110.0,  95.0,  95.0,  24.0","23.8,42.8,47.6,52.3,71.4",56,09/09/2018,39.47382103,13.47466248,39.47401215,13.47838598
ct146-798-18,165766,11,9/9/18,16:42:06,186,1080,110,67.5,110,77.5,80,62.5,12.6,34.9,53.9,68.2,84.1,5,,"  67.5, 110.0,  77.5,  80.0,  62.5","12.6,34.9,53.9,68.2,84.1",57,09/09/2018,39.47482893,13.49429953,39.47507465,13.49908689
ct146-798-18,165766,11,9/9/18,17:07:12,258,1320,85,47.5,80,85,85,60,4.7,14.2,36.5,50.7,77.7,5,,"  47.5,  80.0,  85.0,  85.0,  60.0"," 4.7,14.2,36.5,50.7,77.7",57,09/09/2018,39.47511697,13.49991138,39.47541729,13.5057626
ct146-798-18,165766,12,9/9/18,17:45:10,242,1800,85,45,85,85,50,50,3.1,9.5,17.4,58.7,71.4,5,,"  45.0,  85.0,  85.0,  50.0,  50.0"," 3.1, 9.5,17.4,58.7,71.4",58,09/09/2018,39.47552604,13.50788145,39.47593557,13.51586038
ct146-798-18,165766,12,9/9/18,17:59:12,40,600,19,18,13,16,19,15,14.2,41.2,63.4,69.8,92,5,,"  18.0,  13.0,  16.0,  19.0,  15.0","14.2,41.2,63.4,69.8,92.0",58,09/09/2018,39.47599063,13.51693311,39.47612714,13.51959275
ct146-798-18,165766,5,9/9/18,18:23:32,298,960,35,24,35,28,30,24,4.7,17.4,26.9,42.8,80.9,5,,"  24.0,  35.0,  28.0,  30.0,  24.0"," 4.7,17.4,26.9,42.8,80.9",59,09/09/2018,39.4762409,13.52180912,39.47645932,13.52606456
ct146-798-18,165766,10,9/10/18,16:23:12,298,840,100,72.5,100,85,24,15,17.4,39.6,50.7,68.2,90.4,5,,"  72.5, 100.0,  85.0,  24.0,  15.0","17.4,39.6,50.7,68.2,90.4",63,09/10/2018,39.41112748,13.68633859,39.40978731,13.68668489
ct146-798-18,165766,3,9/11/18,0:18:24,290,720,170,20,60,160,170,130,3.1,26.9,47.6,49.2,65,5,,"  20.0,  60.0, 160.0, 170.0, 130.0"," 3.1,26.9,47.6,49.2,65.0",3,09/11/2018,39.36457533,13.77394951,39.3630557,13.77566934
ct146-798-18,165766,10,9/12/18,10:35:40,282,480,7,6,7,5,5,5,1.5,6.3,15.8,80.9,93.6,5,,"   6.0,   7.0,   5.0,   5.0,   5.0"," 1.5, 6.3,15.8,80.9,93.6",30,09/12/2018,39.11300055,13.89798315,39.11160617,13.89782746
ct146-798-18,165766,6,9/12/18,14:38:32,108,40,4,4,4,4,4,4,19,28.5,49.2,58.7,88.8,5,,"   4.0,   4.0,   4.0,   4.0,   4.0","19.0,28.5,49.2,58.7,88.8",31,09/12/2018,39.06939124,13.89311395,39.06927504,13.89310098
ct146-798-18,165766,6,9/12/18,14:41:00,306,40,4,4,4,4,4,4,90.4,90.4,90.4,90.4,90.4,5,,"   4.0,   4.0,   4.0,   4.0,   4.0","90.4,90.4,90.4,90.4,90.4",31,09/12/2018,39.0689613,13.89306595,39.0688451,13.89305297
ct146-798-18,165766,6,9/12/18,15:16:16,16,1200,40,17,40,32.5,20,15,1.5,12.6,22.2,31.7,93.6,5,,"  17.0,  40.0,  32.5,  20.0,  15.0"," 1.5,12.6,22.2,31.7,93.6",32,09/12/2018,39.06618416,13.89275586,39.0626982,13.89236664
ct146-798-18,165766,11,9/12/18,16:14:50,178,1080,110,100,110,100,62.5,65,23.8,68.2,74.6,82.5,84.1,5,," 100.0, 110.0, 100.0,  62.5,  65.0","23.8,68.2,74.6,82.5,84.1",33,09/12/2018,39.05562752,13.89157716,39.05249016,13.89122686
ct146-798-18,165766,11,9/12/18,16:39:48,282,1320,110,90,100,110,100,30,12.6,23.8,44.4,76.1,88.8,5,,"  90.0, 100.0, 110.0, 100.0,  30.0","12.6,23.8,44.4,76.1,88.8",33,09/12/2018,39.05197307,13.89116912,39.04813852,13.89074098
ct146-798-18,165766,7,9/12/18,17:11:20,20,1440,110,77.5,110,95,90,24,9.5,23.8,34.9,74.6,88.8,5,,"  77.5, 110.0,  95.0,  90.0,  24.0"," 9.5,23.8,34.9,74.6,88.8",34,09/12/2018,39.04682548,13.89059437,39.04264233,13.8901273
ct146-798-18,165766,2,8/2/18,8:56:32,12,600,80,37.5,55,80,75,20,11.1,22.2,58.7,66.6,85.7,5,,"  37.5,  55.0,  80.0,  75.0,  20.0","11.1,22.2,58.7,66.6,85.7",60,08/02/2018,39.18672173,15.09743339,39.18632971,15.09799674
ct146-798-18,165766,2,8/2/18,9:36:32,12,540,65,30,57.5,65,60,32.5,7.9,22.2,60.3,65,76.1,5,,"  30.0,  57.5,  65.0,  60.0,  32.5"," 7.9,22.2,60.3,65.0,76.1",61,08/02/2018,39.18511444,15.09974314,39.18476161,15.10025016
ct146-798-18,165766,4,8/2/18,10:33:26,202,600,65,40,55,65,47.5,47.5,12.6,25.3,53.9,68.2,77.7,5,,"  40.0,  55.0,  65.0,  47.5,  47.5","12.6,25.3,53.9,68.2,77.7",62,08/02/2018,39.18292302,15.1028923,39.182531,15.10345565
ct146-798-18,165766,8,8/2/18,12:23:04,20,540,55,45,55,45,42.5,19,12.6,28.5,42.8,71.4,82.5,5,,"  45.0,  55.0,  45.0,  42.5,  19.0","12.6,28.5,42.8,71.4,82.5",0,08/02/2018,39.17858594,15.10912488,39.17823311,15.1096319
ct146-798-18,165766,7,8/2/18,12:50:48,24,600,60,47.5,60,40,37.5,19,12.6,30.1,58.7,66.6,77.7,5,,"  47.5,  60.0,  40.0,  37.5,  19.0","12.6,30.1,58.7,66.6,77.7",1,08/02/2018,39.17753793,15.11063092,39.1771459,15.11119427
ct146-798-18,165766,7,8/2/18,13:59:32,290,480,50,40,42.5,50,35,16,17.4,23.8,34.9,60.3,73,5,,"  40.0,  42.5,  50.0,  35.0,  16.0","17.4,23.8,34.9,60.3,73.0",2,08/02/2018,39.17476501,15.11461572,39.17445139,15.1150664
ct146-798-18,165766,5,8/2/18,16:45:16,16,600,85,70,85,67.5,62.5,18,23.8,31.7,39.6,65,85.7,5,,"  70.0,  85.0,  67.5,  62.5,  18.0","23.8,31.7,39.6,65.0,85.7",7,08/02/2018,39.16836025,15.12391853,39.16836736,15.12673355
ct146-798-18,165766,2,8/2/18,18:28:34,226,600,20,15,20,13,19,15,3.1,34.9,58.7,82.5,90.4,5,,"  15.0,  20.0,  13.0,  19.0,  15.0"," 3.1,34.9,58.7,82.5,90.4",11,08/02/2018,39.20836906,15.14619676,39.20702443,15.1487407
ct146-798-18,165766,2,8/2/18,18:42:20,290,600,20,18,20,14,14,10,4.7,26.9,47.6,88.8,95.2,5,,"  18.0,  20.0,  14.0,  14.0,  10.0"," 4.7,26.9,47.6,88.8,95.2",11,08/02/2018,39.20651796,15.14969891,39.20517332,15.15224285
ct146-798-18,165766,2,8/4/18,4:28:20,282,540,47.5,22,32.5,47.5,26,26,6.3,31.7,55.5,76.1,82.5,5,,"  22.0,  32.5,  47.5,  26.0,  26.0"," 6.3,31.7,55.5,76.1,82.5",47,08/04/2018,39.14633142,15.40439731,39.14547902,15.40631616
ct146-798-18,165766,2,8/4/18,4:44:04,24,600,24,24,24,24,14,13,4.7,15.8,23.8,38,84.1,5,,"  24.0,  24.0,  24.0,  14.0,  13.0"," 4.7,15.8,23.8,38.0,84.1",48,08/04/2018,39.144936,15.40753854,39.14398889,15.40967059
ct146-798-18,165766,2,8/4/18,5:07:30,154,600,30,24,28,22,30,24,6.3,15.8,25.3,36.5,84.1,5,,"  24.0,  28.0,  22.0,  30.0,  24.0"," 6.3,15.8,25.3,36.5,84.1",49,08/04/2018,39.1427166,15.41253465,39.14176948,15.4146667
ct146-798-18,165766,2,8/4/18,5:11:24,202,80,8,8,8,8,6,5,26.9,49.2,58.7,71.4,80.9,5,,"   8.0,   8.0,   8.0,   6.0,   5.0","26.9,49.2,58.7,71.4,80.9",49,08/04/2018,39.14152639,15.41521393,39.14140011,15.4154982
ct146-798-18,165766,2,8/4/18,5:24:56,20,600,40,22,32.5,40,17,17,4.7,11.1,22.2,63.4,85.7,5,,"  22.0,  32.5,  40.0,  17.0,  17.0"," 4.7,11.1,22.2,63.4,85.7",50,08/04/2018,39.14106546,15.41625153,39.14011835,15.41838358
ct146-798-18,165766,2,8/4/18,5:52:00,16,600,72.5,42.5,70,72.5,67.5,20,12.6,33.3,42.8,55.5,80.9,5,,"  42.5,  70.0,  72.5,  67.5,  20.0","12.6,33.3,42.8,55.5,80.9",51,08/04/2018,39.13850194,15.42202229,39.13755483,15.42415434
ct146-798-18,165766,3,8/4/18,6:01:58,274,30,4,4,4,4,4,4,9.5,20.6,53.9,65,76.1,5,,"   4.0,   4.0,   4.0,   4.0,   4.0"," 9.5,20.6,53.9,65.0,76.1",52,08/04/2018,39.13665822,15.42617268,39.13661087,15.42627929
ct146-798-18,165766,3,8/4/18,6:07:02,298,30,4,4,4,4,4,4,9.5,20.6,31.7,53.9,76.1,5,,"   4.0,   4.0,   4.0,   4.0,   4.0"," 9.5,20.6,31.7,53.9,76.1",52,08/04/2018,39.13617835,15.42725292,39.136131,15.42735953
ct146-798-18,165766,2,8/4/18,7:02:16,20,600,20,17,20,13,19,16,1.5,9.5,30.1,53.9,82.5,5,,"  17.0,  20.0,  13.0,  19.0,  16.0"," 1.5, 9.5,30.1,53.9,82.5",54,08/04/2018,39.13184688,15.43700351,39.13089977,15.43913557
ct146-798-18,165766,4,8/4/18,7:31:26,162,540,24,16,17,24,18,19,4.7,42.8,52.3,58.7,88.8,5,,"  16.0,  17.0,  24.0,  18.0,  19.0"," 4.7,42.8,52.3,58.7,88.8",55,08/04/2018,39.12898975,15.44343521,39.12813735,15.44535406
ct146-798-18,165766,4,8/4/18,7:42:08,24,480,19,16,18,19,16,19,4.7,9.5,22.2,41.2,80.9,5,,"  16.0,  18.0,  19.0,  16.0,  19.0"," 4.7, 9.5,22.2,41.2,80.9",55,08/04/2018,39.12788163,15.44592971,39.12712394,15.44763535
ct146-798-18,165766,1,8/4/18,8:11:40,20,420,22,19,20,15,19,19,6.3,44.4,61.9,68.2,82.5,5,,"  19.0,  20.0,  15.0,  19.0,  19.0"," 6.3,44.4,61.9,68.2,82.5",57,08/04/2018,39.12498977,15.45243958,39.12432679,15.45393202
ct146-798-18,165766,6,8/4/18,9:42:24,282,540,62.5,57.5,62.5,52.5,55,19,25.3,34.9,53.9,74.6,88.8,5,,"  57.5,  62.5,  52.5,  55.0,  19.0","25.3,34.9,53.9,74.6,88.8",59,08/04/2018,39.12351998,15.45924662,39.12327015,15.45941155
ct146-798-18,165766,13,8/4/18,10:00:08,16,540,55,47.5,55,50,50,20,17.4,33.3,49.2,74.6,87.3,5,,"  47.5,  55.0,  50.0,  50.0,  20.0","17.4,33.3,49.2,74.6,87.3",60,08/04/2018,39.12302772,15.4595716,39.12277789,15.45973654
ct146-798-18,165766,7,8/4/18,10:21:24,24,540,55,50,47.5,55,45,20,15.8,31.7,50.7,66.6,80.9,5,,"  50.0,  47.5,  55.0,  45.0,  20.0","15.8,31.7,50.7,66.6,80.9",61,08/04/2018,39.12243739,15.45996134,39.12218756,15.46012627
ct146-798-18,165766,1,8/4/18,11:15:04,16,600,52.5,50,52.5,47.5,47.5,19,15.8,47.6,50.7,68.2,82.5,5,,"  50.0,  52.5,  47.5,  47.5,  19.0","15.8,47.6,50.7,68.2,82.5",62,08/04/2018,39.12097543,15.46092651,39.12069785,15.46110977
ct146-798-18,165766,6,8/4/18,12:03:16,16,540,72.5,42.5,72.5,50,47.5,18,12.6,39.6,58.7,65,80.9,5,,"  42.5,  72.5,  50.0,  47.5,  18.0","12.6,39.6,58.7,65.0,80.9",63,08/04/2018,39.11960971,15.46182815,39.11935988,15.46199309
ct146-798-18,165766,7,8/4/18,14:59:22,186,480,55,35,50,55,47.5,28,11.1,26.9,41.2,66.6,77.7,5,,"  35.0,  50.0,  55.0,  47.5,  28.0","11.1,26.9,41.2,66.6,77.7",0,08/04/2018,39.11469365,15.46507371,39.11447158,15.46522031
